
size: 56, policy: 1, flags: 0, prio: 2
T: 0, D: 0, P: 0
283579439178025,283579728489567,283579439269883,283579440671019,91858,98018.741605117,98018.841611077,98018.741634814,98018.742119142,0.000029697,1,0.000297,0.0578
283579728489567,283580017764403,283579728583109,283579730050891,93542,98018.841611077,98018.941605088,98018.841641243,98018.842149679,0.000030166,1,0.000302,0.056
283580017764403,283580307031249,283580017861369,283580019298613,96966,98018.941605088,98019.041595491,98018.941635587,98018.942132678,0.000030499,1,0.000305,0.0578
283580307031249,283580596417705,283580307177009,283580308528699,145760,98019.041595491,98019.141626333,98019.041642871,98019.042110094,0.000047380,1,0.000474,0.0921
283580596417705,283580885671331,283580596515253,283580598005907,97548,98019.141626333,98019.241612520,98019.141657892,98019.142174760,0.000031559,1,0.000316,0.0575
283580885671331,283581174981097,283580885772139,283580887178943,100808,98019.241612520,98019.341617679,98019.241644839,98019.242131132,0.000032319,1,0.000323,0.0623
283581174981097,283581464200397,283581175134961,283581176545441,153864,98019.341617679,98019.441591609,98019.341668471,98019.342156154,0.000050792,1,0.000508,0.0943
283581464200397,283581753494877,283581464290519,283581465696963,90122,98019.441591609,98019.541591108,98019.441620334,98019.442107056,0.000028725,1,0.000287,0.0557
283581753494877,283582042792249,283581753588901,283581754979103,94024,98019.541591108,98019.641592435,98019.541621627,98019.542102192,0.000030519,1,0.000305,0.0597
283582042792249,283582332086575,283582042884835,283582044513831,92586,98019.641592435,98019.741592911,98019.641622086,98019.642186836,0.000029651,1,0.000297,0.0499
283582332086575,283582621424341,283582332182645,283582333584059,96070,98019.741592911,98019.841606918,98019.741623139,98019.742107776,0.000030228,1,0.000302,0.0587
283582621424341,283582910673229,283582621515197,283582622989907,90856,98019.841606918,98019.941591266,98019.841636263,98019.842147708,0.000029345,1,0.000293,0.0543
283582910673229,283583199957201,283582910769911,283582912160259,96682,98019.941591266,98020.041587370,98019.941622446,98019.942103196,0.000031180,1,0.000312,0.0609
283583199957201,283583489268963,283583200048773,283583201445921,91572,98020.041587370,98020.141593414,98020.041617010,98020.042099948,0.000029640,1,0.000296,0.0578
283583489268963,283583778561621,283583489353591,283583490761583,84628,98020.141593414,98020.241592642,98020.141620516,98020.142107230,0.000027102,1,0.000271,0.0527
283583778561621,283584067862437,283583778655837,283583780054235,94216,98020.241592642,98020.341594641,98020.241623147,98020.242106544,0.000030505,1,0.000305,0.0594
283584067862437,283584357173287,283584067953965,283584069379055,91528,98020.341594641,98020.441600472,98020.341624337,98020.342117601,0.000029696,1,0.000297,0.0568
283584357173287,283584646658863,283584357267445,283584358665187,94158,98020.441600472,98020.541666542,98020.441630868,98020.442114027,0.000030396,1,0.000304,0.0592
283584646658863,283584935802437,283584646752917,283584648162113,94054,98020.541666542,98020.641614987,98020.541696832,98020.542184001,0.000030290,1,0.000303,0.0585
283584935802437,283585225214801,283584935905209,283584937326883,102772,98020.641614987,98020.741655005,98020.641647601,98020.642139105,0.000032614,1,0.000326,0.0622
283585225214801,283585514339495,283585225303651,283585226707537,88850,98020.741655005,98020.841596023,98020.741683475,98020.742168785,0.000028470,1,0.000285,0.0554
283585514339495,283585803628685,283585514431649,283585515831783,92154,98020.841596023,98020.941594210,98020.841625897,98020.842109870,0.000029874,1,0.000299,0.0581
283585803628685,283586092922713,283585803717099,283585805116109,88414,98020.941594210,98021.041593985,98020.941622703,98020.942106288,0.000028493,1,0.000285,0.0556
283586092922713,283586382284363,283586093018637,283586094419949,95924,98021.041593985,98021.141617767,98021.041625074,98021.042109535,0.000031089,1,0.000311,0.0603
283586382284363,283586671570705,283586382524311,283586383814039,239948,98021.141617767,98021.241615148,98021.141698302,98021.142145201,0.000080535,1,0.000805,0.153
283586671570705,283586960870741,283586671666387,283586673099131,95682,98021.241615148,98021.341616228,98021.241645272,98021.242140621,0.000030124,1,0.000301,0.0573
283586960870741,283587250175857,283586960962685,283586962384299,91944,98021.341616228,98021.441620027,98021.341645871,98021.342137282,0.000029643,1,0.000296,0.0569
283587250175857,283587539423763,283587250270201,283587251689881,94344,98021.441620027,98021.541603700,98021.441650325,98021.442141192,0.000030298,1,0.000303,0.0581
283587539423763,283587828755537,283587539516595,283587540924089,92832,98021.541603700,98021.641616406,98021.541633625,98021.542120197,0.000029925,1,0.000299,0.0579
283587828755537,283588118074641,283587828870187,283587830291275,114650,98021.641616406,98021.741625722,98021.641654040,98021.642145248,0.000037634,1,0.000376,0.0712
283588118074641,283588407323109,283588118172125,283588119597417,97484,98021.741625722,98021.841609485,98021.741656509,98021.742149486,0.000030787,1,0.000308,0.0588
283588407323109,283588696605063,283588407418439,283588408816079,95330,98021.841609485,98021.941604801,98021.841639801,98021.842122927,0.000030316,1,0.000303,0.059
283588696605063,283588985892051,283588696696281,283588698097079,91218,98021.941604801,98022.041603181,98021.941634003,98021.942118234,0.000029202,1,0.000292,0.0569
283588985892051,283589275167271,283588986010903,283588987400457,118852,98022.041603181,98022.141594982,98022.041640909,98022.042121303,0.000037728,1,0.000377,0.0728
283589275167271,283589564510353,283589275279021,283589276660589,111750,98022.141594982,98022.241612704,98022.141631756,98022.142109313,0.000036774,1,0.000368,0.0715
283589564510353,283589853752317,283589564608373,283589566029779,98020,98022.241612704,98022.341594416,98022.241643727,98022.242135527,0.000031023,1,0.00031,0.0593
283589853752317,283590143052065,283589853847291,283589855246773,94974,98022.341594416,98022.441595468,98022.341624466,98022.342108246,0.000030050,1,0.0003,0.0585
283590143052065,283590432349569,283590143148539,283590144539259,96474,98022.441595468,98022.541597149,98022.441626751,98022.442107496,0.000031283,1,0.000313,0.0611
283590432349569,283590721628775,283590432447035,283590433861539,97466,98022.541597149,98022.641591054,98022.541628088,98022.542117052,0.000030939,1,0.000309,0.0595
283590721628775,283591010921913,283590721723519,283590723123239,94744,98022.641591054,98022.741590716,98022.641621806,98022.642105751,0.000030752,1,0.000308,0.0597
283591010921913,283591300216977,283591011018599,283591012408653,96686,98022.741590716,98022.841591024,98022.741621942,98022.742102467,0.000031226,1,0.000312,0.061
283591300216977,283591589510091,283591300307333,283591301701983,90356,98022.841591024,98022.941590145,98022.841619919,98022.842102010,0.000028895,1,0.000289,0.0565
283591589510091,283591878824433,283591589607471,283591590999387,97380,98022.941590145,98023.041597143,98022.941621799,98022.942103037,0.000031654,1,0.000317,0.0617
283591878824433,283592168117541,283591878916743,283591880410531,92310,98023.041597143,98023.141597247,98023.041626847,98023.042144566,0.000029704,1,0.000297,0.0543
283592168117541,283592457397117,283592168213957,283592169610761,96416,98023.141597247,98023.241591064,98023.141627741,98023.142110593,0.000030494,1,0.000305,0.0594
283592457397117,283592746687789,283592457489207,283592458883679,92090,98023.241591064,98023.341589678,98023.241621015,98023.242103060,0.000029951,1,0.0003,0.0585
283592746687789,283593035991163,283592746774101,283592748169437,86312,98023.341589678,98023.441592852,98023.341617670,98023.342100089,0.000027992,1,0.00028,0.0548
283593035991163,283593325278253,283593036077839,283593037475837,86676,98023.441592852,98023.541590099,98023.441620807,98023.442104074,0.000027955,1,0.00028,0.0547
283593325278253,283593614573349,283593325371277,283593326769571,93024,98023.541590099,98023.641590854,98023.541620406,98023.542103856,0.000030307,1,0.000303,0.059
